state,year,rate_value
Washington,2001,217
Washington,2001,414
Washington,2001,647
Washington,2001,1170
Washington,2001,1738
Washington,2001,2578
Washington,2001,2975
Washington,2001,3234
Washington,2001,3685
Washington,2001,4032
Washington,2001,3970
Washington,2001,2901
Washington,2001,2362
Washington,2002,20
Washington,2002,63
Washington,2002,48
Washington,2002,58
Washington,2002,124
Washington,2002,182
Washington,2002,240
Washington,2002,425
Washington,2002,623
Washington,2002,1235
Washington,2002,1853
Washington,2002,2590
Washington,2002,3270
Washington,2002,3357
Washington,2002,3734
Washington,2002,3910
Washington,2002,3806
Washington,2002,3006
Washington,2002,2181
Washington,2003,17
Washington,2003,70
Washington,2003,44
Washington,2003,53
Washington,2003,87
Washington,2003,166
Washington,2003,270
Washington,2003,441
Washington,2003,634
Washington,2003,1200
Washington,2003,1835
Washington,2003,2599
Washington,2003,3238
Washington,2003,3525
Washington,2003,3691
Washington,2003,3848
Washington,2003,3817
Washington,2003,2949
Washington,2003,2445
Washington,2004,18
Washington,2004,82
Washington,2004,41
Washington,2004,69
Washington,2004,108
Washington,2004,174
Washington,2004,257
Washington,2004,445
Washington,2004,631
Washington,2004,1181
Washington,2004,1896
Washington,2004,2807
Washington,2004,3414
Washington,2004,3868
Washington,2004,3743
Washington,2004,3779
Washington,2004,3812
Washington,2004,3014
Washington,2004,2545
Washington,2005,32
Washington,2005,89
Washington,2005,49
Washington,2005,59
Washington,2005,106
Washington,2005,199
Washington,2005,273
Washington,2005,418
Washington,2005,665
Washington,2005,1182
Washington,2005,1993
Washington,2005,2830
Washington,2005,3724
Washington,2005,3788
Washington,2005,3886
Washington,2005,3869
Washington,2005,3789
Washington,2005,3070
Washington,2005,2563
Washington,2006,20
Washington,2006,72
Washington,2006,42
Washington,2006,62
Washington,2006,109
Washington,2006,192
Washington,2006,294
Washington,2006,373
Washington,2006,696
Washington,2006,1111
Washington,2006,2043
Washington,2006,2877
Washington,2006,3736
Washington,2006,4089
Washington,2006,4112
Washington,2006,3986
Washington,2006,3672
Washington,2006,3023
Washington,2006,2564
Washington,2007,20
Washington,2007,71
Washington,2007,56
Washington,2007,62
Washington,2007,111
Washington,2007,141
Washington,2007,267
Washington,2007,376
Washington,2007,628
Washington,2007,1085
Washington,2007,1913
Washington,2007,2828
Washington,2007,3647
Washington,2007,4288
Washington,2007,4215
Washington,2007,3832
Washington,2007,3577
Washington,2007,3008
Washington,2007,2551
Washington,2008,28
Washington,2008,70
Washington,2008,45
Washington,2008,66
Washington,2008,114
Washington,2008,165
Washington,2008,288
Washington,2008,442
Washington,2008,649
Washington,2008,1161
Washington,2008,1962
Washington,2008,3088
Washington,2008,3891
Washington,2008,4628
Washington,2008,4519
Washington,2008,4187
Washington,2008,3659
Washington,2008,3058
Washington,2008,2748
Washington,2009,28
Washington,2009,88
Washington,2009,51
Washington,2009,53
Washington,2009,113
Washington,2009,185
Washington,2009,351
Washington,2009,438
Washington,2009,705
Washington,2009,1144
Washington,2009,2029
Washington,2009,3153
Washington,2009,4069
Washington,2009,4797
Washington,2009,4788
Washington,2009,4241
Washington,2009,3697
Washington,2009,3076
Washington,2009,2886
Washington,2010,21
Washington,2010,87
Washington,2010,65
Washington,2010,55
Washington,2010,91
Washington,2010,180
Washington,2010,324
Washington,2010,418
Washington,2010,652
Washington,2010,1193
Washington,2010,1977
Washington,2010,3045
Washington,2010,4044
Washington,2010,4930
Washington,2010,5087
Washington,2010,4278
Washington,2010,3744
Washington,2010,2930
Washington,2010,2962
Washington,2011,18
Washington,2011,90
Washington,2011,60
Washington,2011,55
Washington,2011,116
Washington,2011,210
Washington,2011,306
Washington,2011,442
Washington,2011,636
Washington,2011,1152
Washington,2011,1933
Washington,2011,3081
Washington,2011,4052
Washington,2011,5078
Washington,2011,5236
Washington,2011,4398
Washington,2011,3843
Washington,2011,2999
Washington,2011,3027
Washington,2012,26
Washington,2012,75
Washington,2012,78
Washington,2012,72
Washington,2012,91
Washington,2012,201
Washington,2012,344
Washington,2012,502
Washington,2012,628
Washington,2012,1206
Washington,2012,1779
Washington,2012,2984
Washington,2012,4076
Washington,2012,4908
Washington,2012,5522
Washington,2012,4359
Washington,2012,3772
Washington,2012,3016
Washington,2012,2963
Washington,2013,18
Washington,2013,88
Washington,2013,46
Washington,2013,59
Washington,2013,108
Washington,2013,201
Washington,2013,290
Washington,2013,493
Washington,2013,601
Washington,2013,1177
Washington,2013,1747
Washington,2013,2969
Washington,2013,4109
Washington,2013,4989
Washington,2013,5632
Washington,2013,4839
Washington,2013,3847
Washington,2013,2759
Washington,2013,2951
Washington,2014,22
Washington,2014,76
Washington,2014,79
Washington,2014,78
Washington,2014,113
Washington,2014,191
Washington,2014,331
Washington,2014,502
Washington,2014,689
Washington,2014,1140
Washington,2014,1763
Washington,2014,2966
Washington,2014,4159
Washington,2014,5123
Washington,2014,5702
Washington,2014,4981
Washington,2014,3765
Washington,2014,2863
Washington,2014,2929
Washington,2015,29
Washington,2015,91
Washington,2015,64
Washington,2015,71
Washington,2015,123
Washington,2015,194
Washington,2015,339
Washington,2015,523
Washington,2015,710
Washington,2015,1087
Washington,2015,1660
Washington,2015,2911
Washington,2015,4034
Washington,2015,5250
Washington,2015,6004
Washington,2015,5092
Washington,2015,3846
Washington,2015,2731
Washington,2015,2897
Washington,2016,32
Washington,2016,88
Washington,2016,64
Washington,2016,77
Washington,2016,111
Washington,2016,168
Washington,2016,363
Washington,2016,546
Washington,2016,748
Washington,2016,1054
Washington,2016,1736
Washington,2016,2846
Washington,2016,4216
Washington,2016,5533
Washington,2016,6474
Washington,2016,5342
Washington,2016,4100
Washington,2016,2930
Washington,2016,3062
Washington,2017,21
Washington,2017,104
Washington,2017,57
Washington,2017,69
Washington,2017,118
Washington,2017,188
Washington,2017,336
Washington,2017,528
Washington,2017,760
Washington,2017,1069
Washington,2017,1793
Washington,2017,2788
Washington,2017,4006
Washington,2017,5468
Washington,2017,6493
Washington,2017,5933
Washington,2017,4263
Washington,2017,2913
Washington,2017,3044
Washington,2018,20
Washington,2018,93
Washington,2018,48
Washington,2018,91
Washington,2018,105
Washington,2018,187
Washington,2018,367
Washington,2018,499
Washington,2018,797
Washington,2018,1153
Washington,2018,1824
Washington,2018,2697
Washington,2018,3971
Washington,2018,5636
Washington,2018,6422
Washington,2018,6186
Washington,2018,4522
Washington,2018,3071
Washington,2018,3033
Washington,2019,24
Washington,2019,71
Washington,2019,63
Washington,2019,93
Washington,2019,123
Washington,2019,190
Washington,2019,328
Washington,2019,588
Washington,2019,891
Washington,2019,1175
Washington,2019,1716
Washington,2019,2612
Washington,2019,4029
Washington,2019,5653
Washington,2019,6744
Washington,2019,6563
Washington,2019,4939
Washington,2019,3173
Washington,2019,3118
Washington,2020,27
Washington,2020,91
Washington,2020,64
Washington,2020,63
Washington,2020,119
Washington,2020,161
Washington,2020,334
Washington,2020,534
Washington,2020,823
Washington,2020,1146
Washington,2020,1629
Washington,2020,2397
Washington,2020,3512
Washington,2020,5112
Washington,2020,6268
Washington,2020,6131
Washington,2020,4701
Washington,2020,3102
Washington,2020,2886
Washington,2021,30
Washington,2021,72
Washington,2021,60
Washington,2021,83
Washington,2021,97
Washington,2021,164
Washington,2021,339
Washington,2021,532
Washington,2021,821
Washington,2021,1276
Washington,2021,1808
Washington,2021,2787
Washington,2021,3830
Washington,2021,5610
Washington,2021,7081
Washington,2021,6986
Washington,2021,5250
Washington,2021,3374
Washington,2021,2995
Washington,2022,69
Washington,2022,63
Washington,2022,105
Washington,2022,99
Washington,2022,183
Washington,2022,326
Washington,2022,572
Washington,2022,850
Washington,2022,1251
Washington,2022,1824
Washington,2022,2563
Washington,2022,3509
Washington,2022,5374
Washington,2022,6942
Washington,2022,6678
Washington,2022,5423
Washington,2022,3442
Washington,2022,2795
West Virginia,1999,20
West Virginia,1999,29
West Virginia,1999,50
West Virginia,1999,79
West Virginia,1999,103
West Virginia,1999,192
West Virginia,1999,356
West Virginia,1999,541
West Virginia,1999,771
West Virginia,1999,914
West Virginia,1999,1309
West Virginia,1999,1463
West Virginia,1999,1726
West Virginia,1999,1544
West Virginia,1999,950
West Virginia,1999,762
West Virginia,2000,17
West Virginia,2000,23
West Virginia,2000,41
West Virginia,2000,57
West Virginia,2000,108
West Virginia,2000,200
West Virginia,2000,371
West Virginia,2000,576
West Virginia,2000,857
West Virginia,2000,980
West Virginia,2000,1203
West Virginia,2000,1453
West Virginia,2000,1727
West Virginia,2000,1488
West Virginia,2000,972
West Virginia,2000,797
West Virginia,2001,18
West Virginia,2001,31
West Virginia,2001,52
West Virginia,2001,69
West Virginia,2001,111
West Virginia,2001,182
West Virginia,2001,347
West Virginia,2001,554
West Virginia,2001,910
West Virginia,2001,1016
West Virginia,2001,1213
West Virginia,2001,1520
West Virginia,2001,1763
West Virginia,2001,1653
West Virginia,2001,1033
West Virginia,2001,766
West Virginia,2002,24
West Virginia,2002,25
West Virginia,2002,39
West Virginia,2002,65
West Virginia,2002,115
West Virginia,2002,179
West Virginia,2002,342
West Virginia,2002,550
West Virginia,2002,900
West Virginia,2002,1121
West Virginia,2002,1226
West Virginia,2002,1457
West Virginia,2002,1654
West Virginia,2002,1590
West Virginia,2002,1047
West Virginia,2002,726
West Virginia,2003,18
West Virginia,2003,26
West Virginia,2003,45
West Virginia,2003,65
West Virginia,2003,122
West Virginia,2003,181
West Virginia,2003,356
West Virginia,2003,571
West Virginia,2003,818
West Virginia,2003,1099
West Virginia,2003,1272
West Virginia,2003,1420
West Virginia,2003,1502
West Virginia,2003,1509
West Virginia,2003,1075
West Virginia,2003,739
West Virginia,2004,22
West Virginia,2004,26
West Virginia,2004,45
West Virginia,2004,79
West Virginia,2004,105
West Virginia,2004,173
West Virginia,2004,365
West Virginia,2004,593
West Virginia,2004,864
West Virginia,2004,1155
West Virginia,2004,1315
West Virginia,2004,1458
West Virginia,2004,1510
West Virginia,2004,1524
West Virginia,2004,1070
West Virginia,2004,783
West Virginia,2005,21
West Virginia,2005,20
West Virginia,2005,52
West Virginia,2005,78
West Virginia,2005,118
West Virginia,2005,176
West Virginia,2005,360
West Virginia,2005,639
West Virginia,2005,935
West Virginia,2005,1255
West Virginia,2005,1375
West Virginia,2005,1510
West Virginia,2005,1480
West Virginia,2005,1560
West Virginia,2005,1078
West Virginia,2005,764
West Virginia,2006,25
West Virginia,2006,45
West Virginia,2006,70
West Virginia,2006,109
West Virginia,2006,205
West Virginia,2006,354
West Virginia,2006,605
West Virginia,2006,934
West Virginia,2006,1310
West Virginia,2006,1405
West Virginia,2006,1547
West Virginia,2006,1596
West Virginia,2006,1527
West Virginia,2006,1091
West Virginia,2006,766
West Virginia,2007,22
West Virginia,2007,26
West Virginia,2007,41
West Virginia,2007,78
West Virginia,2007,109
West Virginia,2007,207
West Virginia,2007,346
West Virginia,2007,640
West Virginia,2007,952
West Virginia,2007,1355
West Virginia,2007,1558
West Virginia,2007,1662
West Virginia,2007,1525
West Virginia,2007,1429
West Virginia,2007,1140
West Virginia,2007,794
West Virginia,2008,22
West Virginia,2008,16
West Virginia,2008,34
West Virginia,2008,48
West Virginia,2008,96
West Virginia,2008,147
West Virginia,2008,184
West Virginia,2008,334
West Virginia,2008,554
West Virginia,2008,925
West Virginia,2008,1300
West Virginia,2008,1524
West Virginia,2008,1681
West Virginia,2008,1589
West Virginia,2008,1391
West Virginia,2008,1075
West Virginia,2008,791
West Virginia,2009,22
West Virginia,2009,36
West Virginia,2009,49
West Virginia,2009,83
West Virginia,2009,129
West Virginia,2009,190
West Virginia,2009,347
West Virginia,2009,563
West Virginia,2009,991
West Virginia,2009,1306
West Virginia,2009,1622
West Virginia,2009,1714
West Virginia,2009,1544
West Virginia,2009,1343
West Virginia,2009,1043
West Virginia,2009,784
West Virginia,2010,21
West Virginia,2010,30
West Virginia,2010,36
West Virginia,2010,81
West Virginia,2010,140
West Virginia,2010,202
West Virginia,2010,325
West Virginia,2010,607
West Virginia,2010,957
West Virginia,2010,1307
West Virginia,2010,1628
West Virginia,2010,1650
West Virginia,2010,1563
West Virginia,2010,1257
West Virginia,2010,1060
West Virginia,2010,785
West Virginia,2011,19
West Virginia,2011,22
West Virginia,2011,25
West Virginia,2011,43
West Virginia,2011,73
West Virginia,2011,159
West Virginia,2011,185
West Virginia,2011,328
West Virginia,2011,575
West Virginia,2011,955
West Virginia,2011,1335
West Virginia,2011,1767
West Virginia,2011,1775
West Virginia,2011,1673
West Virginia,2011,1325
West Virginia,2011,1049
West Virginia,2011,791
West Virginia,2012,22
West Virginia,2012,25
West Virginia,2012,46
West Virginia,2012,67
West Virginia,2012,125
West Virginia,2012,200
West Virginia,2012,353
West Virginia,2012,561
West Virginia,2012,964
West Virginia,2012,1440
West Virginia,2012,1690
West Virginia,2012,1762
West Virginia,2012,1561
West Virginia,2012,1281
West Virginia,2012,985
West Virginia,2012,834
West Virginia,2013,23
West Virginia,2013,20
West Virginia,2013,22
West Virginia,2013,46
West Virginia,2013,68
West Virginia,2013,119
West Virginia,2013,186
West Virginia,2013,308
West Virginia,2013,522
West Virginia,2013,925
West Virginia,2013,1383
West Virginia,2013,1793
West Virginia,2013,1841
West Virginia,2013,1676
West Virginia,2013,1349
West Virginia,2013,963
West Virginia,2013,866
West Virginia,2014,19
West Virginia,2014,17
West Virginia,2014,20
West Virginia,2014,23
West Virginia,2014,53
West Virginia,2014,77
West Virginia,2014,128
West Virginia,2014,217
West Virginia,2014,339
West Virginia,2014,548
West Virginia,2014,916
West Virginia,2014,1341
West Virginia,2014,1736
West Virginia,2014,1932
West Virginia,2014,1656
West Virginia,2014,1314
West Virginia,2014,894
West Virginia,2014,812
West Virginia,2015,21
West Virginia,2015,43
West Virginia,2015,68
West Virginia,2015,118
West Virginia,2015,205
West Virginia,2015,333
West Virginia,2015,533
West Virginia,2015,933
West Virginia,2015,1416
West Virginia,2015,1772
West Virginia,2015,2039
West Virginia,2015,1691
West Virginia,2015,1368
West Virginia,2015,935
West Virginia,2015,843
West Virginia,2016,19
West Virginia,2016,31
West Virginia,2016,54
West Virginia,2016,74
West Virginia,2016,113
West Virginia,2016,241
West Virginia,2016,316
West Virginia,2016,539
West Virginia,2016,844
West Virginia,2016,1436
West Virginia,2016,1657
West Virginia,2016,2148
West Virginia,2016,1708
West Virginia,2016,1350
West Virginia,2016,1007
West Virginia,2016,791
West Virginia,2017,16
West Virginia,2017,39
West Virginia,2017,51
West Virginia,2017,71
West Virginia,2017,121
West Virginia,2017,215
West Virginia,2017,314
West Virginia,2017,524
West Virginia,2017,901
West Virginia,2017,1428
West Virginia,2017,1849
West Virginia,2017,2240
West Virginia,2017,1835
West Virginia,2017,1454
West Virginia,2017,948
West Virginia,2017,816
West Virginia,2018,16
West Virginia,2018,22
West Virginia,2018,22
West Virginia,2018,26
West Virginia,2018,47
West Virginia,2018,100
West Virginia,2018,126
West Virginia,2018,209
West Virginia,2018,332
West Virginia,2018,554
West Virginia,2018,846
West Virginia,2018,1262
West Virginia,2018,1913
West Virginia,2018,2214
West Virginia,2018,1976
West Virginia,2018,1564
West Virginia,2018,943
West Virginia,2018,823
West Virginia,2019,16
West Virginia,2019,34
West Virginia,2019,38
West Virginia,2019,74
West Virginia,2019,138
West Virginia,2019,177
West Virginia,2019,337
West Virginia,2019,515
West Virginia,2019,832
West Virginia,2019,1337
West Virginia,2019,1848
West Virginia,2019,2062
West Virginia,2019,2020
West Virginia,2019,1612
West Virginia,2019,999
West Virginia,2019,756
West Virginia,2020,18
West Virginia,2020,20
West Virginia,2020,19
West Virginia,2020,27
West Virginia,2020,37
West Virginia,2020,62
West Virginia,2020,102
West Virginia,2020,185
West Virginia,2020,308
West Virginia,2020,471
West Virginia,2020,758
West Virginia,2020,1192
West Virginia,2020,1745
West Virginia,2020,2059
West Virginia,2020,1998
West Virginia,2020,1349
West Virginia,2020,925
West Virginia,2020,706
West Virginia,2021,18
West Virginia,2021,25
West Virginia,2021,35
West Virginia,2021,85
West Virginia,2021,127
West Virginia,2021,193
West Virginia,2021,350
West Virginia,2021,522
West Virginia,2021,830
West Virginia,2021,1229
West Virginia,2021,1837
West Virginia,2021,2311
West Virginia,2021,2262
West Virginia,2021,1528
West Virginia,2021,1026
West Virginia,2021,807
West Virginia,2022,17
West Virginia,2022,20
West Virginia,2022,59
West Virginia,2022,73
West Virginia,2022,125
West Virginia,2022,185
West Virginia,2022,366
West Virginia,2022,506
West Virginia,2022,798
West Virginia,2022,1141
West Virginia,2022,1848
West Virginia,2022,2338
West Virginia,2022,2294
West Virginia,2022,1739
West Virginia,2022,1054
West Virginia,2022,749
Wisconsin,1999,46
Wisconsin,1999,46
Wisconsin,1999,46
Wisconsin,1999,87
Wisconsin,1999,147
Wisconsin,1999,211
Wisconsin,1999,339
Wisconsin,1999,597
Wisconsin,1999,943
Wisconsin,1999,1407
Wisconsin,1999,1909
Wisconsin,1999,2393
Wisconsin,1999,3015
Wisconsin,1999,3654
Wisconsin,1999,4154
Wisconsin,1999,3686
Wisconsin,1999,2706
Wisconsin,1999,2229
Wisconsin,2000,70
Wisconsin,2000,43
Wisconsin,2000,44
Wisconsin,2000,87
Wisconsin,2000,136
Wisconsin,2000,209
Wisconsin,2000,321
Wisconsin,2000,570
Wisconsin,2000,1032
Wisconsin,2000,1483
Wisconsin,2000,2039
Wisconsin,2000,2369
Wisconsin,2000,2923
Wisconsin,2000,3589
Wisconsin,2000,4072
Wisconsin,2000,3629
Wisconsin,2000,2658
Wisconsin,2000,2184
Wisconsin,2001,22
Wisconsin,2001,67
Wisconsin,2001,41
Wisconsin,2001,40
Wisconsin,2001,108
Wisconsin,2001,129
Wisconsin,2001,180
Wisconsin,2001,311
Wisconsin,2001,613
Wisconsin,2001,1041
Wisconsin,2001,1505
Wisconsin,2001,2187
Wisconsin,2001,2650
Wisconsin,2001,3076
Wisconsin,2001,3628
Wisconsin,2001,4159
Wisconsin,2001,3829
Wisconsin,2001,2781
Wisconsin,2001,2426
Wisconsin,2002,17
Wisconsin,2002,61
Wisconsin,2002,48
Wisconsin,2002,45
Wisconsin,2002,97
Wisconsin,2002,130
Wisconsin,2002,199
Wisconsin,2002,330
Wisconsin,2002,573
Wisconsin,2002,967
Wisconsin,2002,1474
Wisconsin,2002,2207
Wisconsin,2002,2672
Wisconsin,2002,3064
Wisconsin,2002,3563
Wisconsin,2002,4016
Wisconsin,2002,3725
Wisconsin,2002,2724
Wisconsin,2002,2259
Wisconsin,2003,17
Wisconsin,2003,76
Wisconsin,2003,27
Wisconsin,2003,51
Wisconsin,2003,117
Wisconsin,2003,126
Wisconsin,2003,206
Wisconsin,2003,306
Wisconsin,2003,540
Wisconsin,2003,1016
Wisconsin,2003,1561
Wisconsin,2003,2288
Wisconsin,2003,2791
Wisconsin,2003,3012
Wisconsin,2003,3594
Wisconsin,2003,3784
Wisconsin,2003,3708
Wisconsin,2003,2732
Wisconsin,2003,2370
Wisconsin,2004,49
Wisconsin,2004,27
Wisconsin,2004,43
Wisconsin,2004,95
Wisconsin,2004,143
Wisconsin,2004,193
Wisconsin,2004,340
Wisconsin,2004,491
Wisconsin,2004,1015
Wisconsin,2004,1614
Wisconsin,2004,2295
Wisconsin,2004,2901
Wisconsin,2004,3266
Wisconsin,2004,3685
Wisconsin,2004,3724
